Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::begin() [131]
                0.00    0.00       5/5           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [112]
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) [118]
                0.00    0.00       5/25          int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [17]
                0.00    0.00       5/10          void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [68]
                0.00    0.00       5/6           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [104]
                0.00    0.00       5/6           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [100]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::push_back(int const&) [73]
[130]    0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::end() [130]
                0.00    0.00       5/10          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [58]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [129]
[131]    0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::begin() [131]
                0.00    0.00       5/10          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [58]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<ClubMember, std::allocator<ClubMember> >::push_back(ClubMember&&) [125]
[132]    0.0    0.00    0.00       5         std::remove_reference<ClubMember&>::type&& std::move<ClubMember&>(ClubMember&) [132]
-----------------------------------------------
                0.00    0.00       5/5           Club::show_allotment() [153]
[133]    0.0    0.00    0.00       5         std::setw(int) [133]
-----------------------------------------------
                0.00    0.00       5/5           void std::_Destroy<ClubMember*, ClubMember>(ClubMember*, ClubMember*, std::allocator<ClubMember>&) [135]
[134]    0.0    0.00    0.00       5         void std::_Destroy<ClubMember*>(ClubMember*, ClubMember*) [134]
                0.00    0.00       5/5           void std::_Destroy_aux<false>::__destroy<ClubMember*>(ClubMember*, ClubMember*) [115]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<ClubMember, std::allocator<ClubMember> >::~vector() [208]
                0.00    0.00       4/5           void std::vector<ClubMember, std::allocator<ClubMember> >::_M_realloc_insert<ClubMember>(__gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >, ClubMember&&) [143]
[135]    0.0    0.00    0.00       5         void std::_Destroy<ClubMember*, ClubMember>(ClubMember*, ClubMember*, std::allocator<ClubMember>&) [135]
                0.00    0.00       5/5           void std::_Destroy<ClubMember*>(ClubMember*, ClubMember*) [134]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<ClubMember> >::deallocate(std::allocator<ClubMember>&, ClubMember*, unsigned int) [141]
[136]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<ClubMember>::deallocate(ClubMember*, unsigned int) [136]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<ClubMember> >::allocate(std::allocator<ClubMember>&, unsigned int) [142]
[137]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<ClubMember>::allocate(unsigned int, void const*) [137]
                0.00    0.00       4/12          __gnu_cxx::new_allocator<ClubMember>::max_size() const [51]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<ClubMember, std::allocator<ClubMember> >::_M_realloc_insert<ClubMember>(__gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >, ClubMember&&) [143]
[138]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >::difference_type __gnu_cxx::operator-<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >(__gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > > const&, __gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > > const&) [138]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >::base() const [36]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<ClubMember, std::allocator<ClubMember> >::_M_realloc_insert<ClubMember>(__gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >, ClubMember&&) [143]
[139]    0.0    0.00    0.00       4         std::vector<ClubMember, std::allocator<ClubMember> >::_M_check_len(unsigned int, char const*) const [139]
                0.00    0.00      16/17          std::vector<ClubMember, std::allocator<ClubMember> >::size() const [35]
                0.00    0.00       8/8           std::vector<ClubMember, std::allocator<ClubMember> >::max_size() const [88]
                0.00    0.00       4/14          unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [48]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<ClubMember, std::allocator<ClubMember> >::_M_realloc_insert<ClubMember>(__gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >, ClubMember&&) [143]
[140]    0.0    0.00    0.00       4         std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_M_allocate(unsigned int) [140]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<ClubMember> >::allocate(std::allocator<ClubMember>&, unsigned int) [142]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_M_deallocate(ClubMember*, unsigned int) [116]
[141]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<ClubMember> >::deallocate(std::allocator<ClubMember>&, ClubMember*, unsigned int) [141]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<ClubMember>::deallocate(ClubMember*, unsigned int) [136]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_M_allocate(unsigned int) [140]
[142]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<ClubMember> >::allocate(std::allocator<ClubMember>&, unsigned int) [142]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<ClubMember>::allocate(unsigned int, void const*) [137]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<ClubMember, std::allocator<ClubMember> >::emplace_back<ClubMember>(ClubMember&&) [124]
[143]    0.0    0.00    0.00       4         void std::vector<ClubMember, std::allocator<ClubMember> >::_M_realloc_insert<ClubMember>(__gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >, ClubMember&&) [143]
                0.00    0.00      12/13          std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_M_get_Tp_allocator() [49]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >::base() const [36]
                0.00    0.00       8/8           ClubMember* std::__uninitialized_move_if_noexcept_a<ClubMember*, ClubMember*, std::allocator<ClubMember> >(ClubMember*, ClubMember*, ClubMember*, std::allocator<ClubMember>&) [93]
                0.00    0.00       4/4           std::vector<ClubMember, std::allocator<ClubMember> >::_M_check_len(unsigned int, char const*) const [139]
                0.00    0.00       4/4           std::vector<ClubMember, std::allocator<ClubMember> >::begin() [145]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >::difference_type __gnu_cxx::operator-<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >(__gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > > const&, __gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > > const&) [138]
                0.00    0.00       4/4           std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_M_allocate(unsigned int) [140]
                0.00    0.00       4/26          ClubMember&& std::forward<ClubMember>(std::remove_reference<ClubMember>::type&) [15]
                0.00    0.00       4/5           void std::allocator_traits<std::allocator<ClubMember> >::construct<ClubMember, ClubMember>(std::allocator<ClubMember>&, ClubMember*, ClubMember&&) [119]
                0.00    0.00       4/5           void std::_Destroy<ClubMember*, ClubMember>(ClubMember*, ClubMember*, std::allocator<ClubMember>&) [135]
                0.00    0.00       4/5           std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_M_deallocate(ClubMember*, unsigned int) [116]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<ClubMember, std::allocator<ClubMember> >::emplace_back<ClubMember>(ClubMember&&) [124]
[144]    0.0    0.00    0.00       4         std::vector<ClubMember, std::allocator<ClubMember> >::end() [144]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >::__normal_iterator(ClubMember* const&) [86]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<ClubMember, std::allocator<ClubMember> >::_M_realloc_insert<ClubMember>(__gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >, ClubMember&&) [143]
[145]    0.0    0.00    0.00       4         std::vector<ClubMember, std::allocator<ClubMember> >::begin() [145]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<ClubMember*, std::vector<ClubMember, std::allocator<ClubMember> > >::__normal_iterator(ClubMember* const&) [86]
-----------------------------------------------
                0.00    0.00       1/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [200]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [201]
[146]    0.0    0.00    0.00       3         std::_Bit_iterator::_Bit_iterator() [146]
                0.00    0.00       3/69          std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [2]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned int) [211]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [149]
[147]    0.0    0.00    0.00       3         unsigned long* std::__addressof<unsigned long>(unsigned long&) [147]
-----------------------------------------------
                0.00    0.00       1/2           std::allocator<unsigned long>::~allocator() [181]
                0.00    0.00       1/2           std::allocator<unsigned long>::~allocator() [182]
[148]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [148]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [199]
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [212]
[149]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [149]
                0.00    0.00       2/3           unsigned long* std::__addressof<unsigned long>(unsigned long&) [147]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned int) [196]
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned int) [211]
[150]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned int) [150]
-----------------------------------------------
                0.00    0.00       1/1           main [334]
[151]    0.0    0.00    0.00       1         Club::take_input() [151]
-----------------------------------------------
                0.00    0.00       1/1           Club::show_allotment() [153]
[152]    0.0    0.00    0.00       1         Club::kthPermutation(int, long long) [152]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [215]
                0.00    0.00       1/1           std::allocator<bool>::allocator() [175]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned int, bool const&, std::allocator<bool> const&) [213]
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [176]
                0.00    0.00       1/1           Club::kthPermutationUtil(std::vector<int, std::allocator<int> >&, std::vector<bool, std::allocator<bool> >&, int, int, long long) [154]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [214]
-----------------------------------------------
                0.00    0.00       1/1           main [334]
[153]    0.0    0.00    0.00       1         Club::show_allotment() [153]
                0.00    0.00       5/5           std::setw(int) [133]
                0.00    0.00       1/21          std::vector<Task, std::allocator<Task> >::size() const [22]
                0.00    0.00       1/17          std::vector<ClubMember, std::allocator<ClubMember> >::size() const [35]
                0.00    0.00       1/11          Club::factorial(int) [53]
                0.00    0.00       1/1           Club::kthPermutation(int, long long) [152]
-----------------------------------------------
                                  10             Club::kthPermutationUtil(std::vector<int, std::allocator<int> >&, std::vector<bool, std::allocator<bool> >&, int, int, long long) [154]
                0.00    0.00       1/1           Club::kthPermutation(int, long long) [152]
[154]    0.0    0.00    0.00       1+10      Club::kthPermutationUtil(std::vector<int, std::allocator<int> >&, std::vector<bool, std::allocator<bool> >&, int, int, long long) [154]
                0.00    0.00      65/65          std::vector<bool, std::allocator<bool> >::operator[](unsigned int) [6]
                0.00    0.00      55/55          std::_Bit_reference::operator bool() const [7]
                0.00    0.00      10/11          Club::factorial(int) [53]
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >::push_back(int const&) [73]
                0.00    0.00      10/10          std::_Bit_reference::operator=(bool) [64]
                                  10             Club::kthPermutationUtil(std::vector<int, std::allocator<int> >&, std::vector<bool, std::allocator<bool> >&, int, int, long long) [154]
-----------------------------------------------
                0.00    0.00       1/1           main [334]
[155]    0.0    0.00    0.00       1         Club::Club() [155]
                0.00    0.00       1/1           std::vector<ClubMember, std::allocator<ClubMember> >::vector() [207]
                0.00    0.00       1/1           std::vector<Task, std::allocator<Task> >::vector() [209]
-----------------------------------------------
                0.00    0.00       1/1           main [334]
[156]    0.0    0.00    0.00       1         Club::~Club() [156]
                0.00    0.00       1/1           std::vector<Task, std::allocator<Task> >::~vector() [210]
                0.00    0.00       1/1           std::vector<ClubMember, std::allocator<ClubMember> >::~vector() [208]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<ClubMember>::allocator() [171]
[157]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<ClubMember>::new_allocator() [157]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<ClubMember>::~allocator() [172]
[158]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<ClubMember>::~new_allocator() [158]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Task>::allocator() [173]
[159]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Task>::new_allocator() [159]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Task>::~allocator() [174]
[160]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Task>::~new_allocator() [160]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::allocator() [175]
[161]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::new_allocator() [161]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [176]
[162]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::~new_allocator() [162]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<int>::allocator() [177]
[163]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::new_allocator() [163]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<int>::~allocator() [178]
[164]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::~new_allocator() [164]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned int) [204]
[165]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned int) [165]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned int) [205]
[166]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned int, void const*) [166]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::max_size() const [169]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [180]
[167]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [167]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [179]
[168]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [168]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned int, void const*) [166]
[169]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::max_size() const [169]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned int) [211]
[170]    0.0    0.00    0.00       1         std::_Bit_iterator::operator+(int) const [170]
                0.00    0.00       1/1           std::_Bit_iterator::operator+=(int) [195]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_Vector_impl::_Vector_impl() [183]
[171]    0.0    0.00    0.00       1         std::allocator<ClubMember>::allocator() [171]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<ClubMember>::new_allocator() [157]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_Vector_impl::~_Vector_impl() [184]
[172]    0.0    0.00    0.00       1         std::allocator<ClubMember>::~allocator() [172]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<ClubMember>::~new_allocator() [158]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Task, std::allocator<Task> >::_Vector_impl::_Vector_impl() [187]
[173]    0.0    0.00    0.00       1         std::allocator<Task>::allocator() [173]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Task>::new_allocator() [159]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Task, std::allocator<Task> >::_Vector_impl::~_Vector_impl() [188]
[174]    0.0    0.00    0.00       1         std::allocator<Task>::~allocator() [174]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Task>::~new_allocator() [160]
-----------------------------------------------
                0.00    0.00       1/1           Club::kthPermutation(int, long long) [152]
[175]    0.0    0.00    0.00       1         std::allocator<bool>::allocator() [175]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<bool>::new_allocator() [161]
-----------------------------------------------
                0.00    0.00       1/1           Club::kthPermutation(int, long long) [152]
[176]    0.0    0.00    0.00       1         std::allocator<bool>::~allocator() [176]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<bool>::~new_allocator() [162]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [191]
[177]    0.0    0.00    0.00       1         std::allocator<int>::allocator() [177]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::new_allocator() [163]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [192]
[178]    0.0    0.00    0.00       1         std::allocator<int>::~allocator() [178]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::~new_allocator() [164]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [202]
[179]    0.0    0.00    0.00       1         std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [179]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [168]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [197]
[180]    0.0    0.00    0.00       1         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [180]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [167]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [202]
[181]    0.0    0.00    0.00       1         std::allocator<unsigned long>::~allocator() [181]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [148]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [198]
[182]    0.0    0.00    0.00       1         std::allocator<unsigned long>::~allocator() [182]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [148]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_Vector_base() [185]
[183]    0.0    0.00    0.00       1         std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_Vector_impl::_Vector_impl() [183]
                0.00    0.00       1/1           std::allocator<ClubMember>::allocator() [171]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<ClubMember, std::allocator<ClubMember> >::~_Vector_base() [186]
[184]    0.0    0.00    0.00       1         std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_Vector_impl::~_Vector_impl() [184]
                0.00    0.00       1/1           std::allocator<ClubMember>::~allocator() [172]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<ClubMember, std::allocator<ClubMember> >::vector() [207]
[185]    0.0    0.00    0.00       1         std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_Vector_base() [185]
                0.00    0.00       1/1           std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_Vector_impl::_Vector_impl() [183]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<ClubMember, std::allocator<ClubMember> >::~vector() [208]
[186]    0.0    0.00    0.00       1         std::_Vector_base<ClubMember, std::allocator<ClubMember> >::~_Vector_base() [186]
                0.00    0.00       1/5           std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_M_deallocate(ClubMember*, unsigned int) [116]
                0.00    0.00       1/1           std::_Vector_base<ClubMember, std::allocator<ClubMember> >::_Vector_impl::~_Vector_impl() [184]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Task, std::allocator<Task> >::_Vector_base() [189]
[187]    0.0    0.00    0.00       1         std::_Vector_base<Task, std::allocator<Task> >::_Vector_impl::_Vector_impl() [187]
                0.00    0.00       1/1           std::allocator<Task>::allocator() [173]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Task, std::allocator<Task> >::~_Vector_base() [190]
[188]    0.0    0.00    0.00       1         std::_Vector_base<Task, std::allocator<Task> >::_Vector_impl::~_Vector_impl() [188]
                0.00    0.00       1/1           std::allocator<Task>::~allocator() [174]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Task, std::allocator<Task> >::vector() [209]
[189]    0.0    0.00    0.00       1         std::_Vector_base<Task, std::allocator<Task> >::_Vector_base() [189]
                0.00    0.00       1/1           std::_Vector_base<Task, std::allocator<Task> >::_Vector_impl::_Vector_impl() [187]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Task, std::allocator<Task> >::~vector() [210]
[190]    0.0    0.00    0.00       1         std::_Vector_base<Task, std::allocator<Task> >::~_Vector_base() [190]
                0.00    0.00       1/6           std::_Vector_base<Task, std::allocator<Task> >::_M_deallocate(Task*, unsigned int) [99]
                0.00    0.00       1/1           std::_Vector_base<Task, std::allocator<Task> >::_Vector_impl::~_Vector_impl() [188]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [193]
[191]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [191]
                0.00    0.00       1/1           std::allocator<int>::allocator() [177]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [194]
[192]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [192]
                0.00    0.00       1/1           std::allocator<int>::~allocator() [178]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [215]
[193]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [193]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [191]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [216]
[194]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [194]
                0.00    0.00       1/6           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [100]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [192]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bit_iterator::operator+(int) const [170]
[195]    0.0    0.00    0.00       1         std::_Bit_iterator::operator+=(int) [195]
                0.00    0.00       1/1           std::_Bit_iterator_base::_M_incr(int) [206]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned int) [211]
[196]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned int) [196]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned int) [150]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned int) [205]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [202]
[197]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [197]
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [180]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [201]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [203]
[198]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [198]
                0.00    0.00       1/1           std::allocator<unsigned long>::~allocator() [182]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [203]
[199]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [199]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [149]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned int) [204]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [200]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [199]
[200]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [200]
                0.00    0.00       1/3           std::_Bit_iterator::_Bit_iterator() [146]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [197]
[201]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [201]
                0.00    0.00       2/3           std::_Bit_iterator::_Bit_iterator() [146]
-----------------------------------------------
